ID,Lat,Lon,Name
009500,-35.0289,117.8808,ALBANY              
009501,-34.4736,117.4800,ARUNDEL              
009504,-33.8325,116.3894,BOYUP BROOK             
009505,-33.7864,115.9817,BALINGUP              
009506,-34.4678,116.9169,BANGALUP              
009507,-32.6836,116.5194,BANNISTER              
009509,-32.8094,116.4581,BODDINGTON SHIRE             
009510,-33.9575,116.1375,BRIDGETOWN COMPARISON             
009513,-33.2136,115.8500,BRUNSWICK JUNCTION             
009515,-33.6611,115.3456,BUSSELTON SHIRE             
009518,-34.3728,115.1358,CAPE LEEUWIN             
009519,-33.5372,115.0189,CAPE NATURALISTE             
009520,-34.6086,118.7511,CAPE RICHE             
009523,-34.9728,117.2669,ILLALANGI              
009527,-33.3969,115.7833,DARDANUP EAST             
009530,-34.3771,116.4145,DEESIDE              
009531,-34.9617,117.3567,DENMARK              
009532,-34.9528,117.3733,DENMARK AGRIC. SCHOOL            
009534,-33.5719,115.8247,DONNYBROOK              
009535,-33.8267,122.4922,CORONET HILL             
009538,-32.7103,116.0594,DWELLINGUP              
009542,-33.6825,121.8275,ESPERANCE AERO             
009547,-34.0744,115.0808,FOREST GROVE             
009552,-33.8564,116.0550,GREENBUSHES              
009556,-33.9781,116.3336,ALDERVALE              
009557,-33.9327,120.0944,HOPETOUN              
009559,-34.9097,117.9942,KALGAN RIVER             
009561,-34.4858,117.6289,KENDENUP              
009572,-32.5385,115.7002,HALLS HEAD             
009573,-34.2508,116.1450,MANJIMUP              
009574,-33.9583,115.0636,MARGARET RIVER             
009575,-32.8556,116.4500,MARRADONG              
009579,-33.7633,122.0675,OAKE MARSH FARM            
009581,-34.6250,117.6361,MOUNT BARKER             
009584,-33.7422,121.9950,MYRUP              
009585,-33.9797,115.7656,NANNUP              
009587,-33.9967,116.4253,NEWBICUP              
009589,-34.9919,116.8206,NORNALUP              
009590,-34.6336,116.1236,NORTHCLIFFE              
009591,-34.6279,117.3851,PARDELUP              
009592,-34.4478,116.0433,PEMBERTON              
009594,-34.4350,119.3628,PEPPERMINT GROVE             
009599,-34.9800,117.6322,BARRETT MEADOWS             
009600,-33.9628,115.1828,ROSA BROOK             
009603,-33.6818,115.4026,BUSSELTON AERO             
009605,-34.3670,117.5530,TENTERDEN              
009607,-34.5472,117.9363,WHITE GUMS             
009609,-35.0183,117.5289,YOUNGS SIDING             
009611,-34.9761,116.7328,WALPOLE              
009613,-34.1436,115.2261,WARNER GLEN             
009614,-32.8564,115.8925,WAROONA              
009615,-34.7150,118.4692,WARRIUP              
009616,-34.0911,116.6628,WESTBOURNE              
009617,-33.9486,116.1311,BRIDGETOWN              
009619,-34.1519,116.2042,WILGARRUP              
009621,-34.6997,117.9556,WOODBURN              
009623,-34.5303,117.8247,WOOGENELLUP              
009624,-32.9592,115.9008,YARLOOP              
009625,-34.7275,117.9222,YELLANUP              
009626,-33.7106,121.5619,PLEASANT VALLEY             
009628,-33.3600,116.1467,COLLIE              
009629,-33.4464,115.7308,MARRIWOOD              
009631,-33.6031,121.7828,ESPERANCE DOWNS RESEARCH STN           
009633,-34.8643,118.1121,TAMAR              
009635,-34.3633,117.0836,FRANKLAND              
009636,-33.8358,115.0747,COWARAMUP              
009642,-33.1328,115.8794,WOKALUP              
009645,-33.7981,121.1503,STOKES INLET             
009647,-34.9506,117.2769,WEREROA              
009648,-33.5064,115.6403,THIRLMERE              
009654,-34.3989,119.3780,BREMER BAY             
009657,-33.2947,115.7706,ROELANDS              
009661,-34.5097,117.0117,ROCKY GULLY TOWN            
009666,-33.5964,116.3347,MCALINDEN              
009668,-33.6739,116.6475,KURANDA              
009671,-33.6878,116.2147,WILGA              
009673,-34.2511,116.8767,BOKERUP              
009678,-34.8788,117.6726,REDMOND              
009690,-33.7619,116.5214,CONDINUP              
009692,-34.2267,115.7597,BIDELLIA              
009710,-33.3097,115.8186,BUREKUP              
009714,-33.7039,115.8903,KIRUP              
009715,-33.8025,123.0331,THOMAS RIVER             
009738,-33.4531,116.3025,MUJA POWER STATION            
009739,-33.6789,122.3311,TELINA DOWNS             
009744,-33.6469,115.7031,PAYNEDALE              
009745,-34.2492,117.2444,GORDON RIVER             
009746,-34.0281,115.1042,WITCHCLIFFE              
009752,-34.7451,117.3403,DENBARKER              
009754,-34.5961,118.5519,METTLER              
009766,-35.0597,117.8658,LITTLE GROVE             
009769,-32.5708,116.4354,CULFORD              
009771,-33.7411,115.4697,YOONGARILLUP              
009772,-33.7608,121.2156,ERINAIR              
009776,-33.7931,115.3189,ASTON DOWNS ALERT            
009784,-34.9319,117.1606,KIMBERLEY              
009789,-33.8300,121.8925,ESPERANCE              
009800,-33.8097,121.8511,LAKE WARDEN FARM            
009801,-34.1597,115.1892,ALEXANDRA BRIDGE             
009802,-33.6633,121.6306,THE OAKS             
009803,-33.7831,115.3447,CHAPMAN HILL             
009804,-33.8811,122.2167,ADINA              
009805,-34.9769,116.7286,WALPOLE FORESTRY             
009813,-33.7294,122.7552,MOUNT HOWICK             
009815,-33.8819,122.5661,THE DUKE             
009816,-33.7256,121.3014,LORT RIVER STATION            
009822,-33.7753,121.5550,DALYUP PARK             
009825,-33.7517,122.9128,ORLEANS FARM NORTH            
009827,-33.8819,121.8597,SECOND BEACH             
009831,-34.9173,117.8862,KING RIVER             
009835,-34.4033,118.9689,WAYJO PARK             
009842,-33.7964,115.6658,JARRAHWOOD              
009843,-34.4417,116.9944,FRANKLAND VINEYARDS             
009848,-34.7711,118.1172,WINDRUSH              
009850,-34.5378,117.7197,CARBARUP              
009851,-34.9008,118.2019,MANYPEAKS              
009852,-34.8883,118.3958,CHEYNE BEACH             
009862,-33.5083,116.7386,CAPERCUP              
009865,-34.3997,118.8867,WARRA JARRA             
009868,-33.7078,120.8653,MUNGLINUP              
009870,-33.9161,122.2083,CAPE LE GRAND NAT PARK          
009871,-34.8361,116.0308,WINDY HARBOUR             
009875,-34.5702,117.6230,MOUNT BARKER NORTH            
009877,-33.6033,115.4983,LUDLOW              
009891,-32.6553,115.9309,PINJARRA REFINERY             
009893,-32.9233,116.0078,WILLOWDALE              
009894,-32.9183,115.9217,WAGERUP REFINERY             
009897,-33.8539,123.0074,CAPE ARID NATIONAL PARK           
009899,-34.8883,118.0789,KARRALEA              
009904,-34.5967,116.1072,WALTERS FARM             
009906,-34.1378,116.2333,GLENGARREN              
009907,-34.2131,116.0231,YANMAH              
009908,-34.2289,115.9294,ONE TREE BRIDGE (HAZELMERE)           
009909,-33.7914,115.3189,ASTON DOWNS             
009911,-33.5947,115.9581,CHARLIES CREEK             
009912,-33.4450,115.8508,FERGUSON VALLEY             
009913,-33.6906,115.8439,EKAMURRA              
009914,-33.3197,116.6464,VALERN              
009917,-33.7058,115.7878,PERIVALE ORCHARD             
009921,-33.6539,121.3683,OLDFIELD              
009922,-33.6492,121.1972,WEST LORT RIVER            
009923,-33.3156,115.9861,WORSLEY DOWNS             
009924,-34.2489,116.4969,WYNDARRA              
009927,-33.6028,116.0128,THE WOLD             
009928,-34.8389,116.7211,VERMEULEN              
009930,-34.8802,118.0509,TAMARU              
009936,-32.6239,116.0603,HUNTLY              
009937,-33.6294,115.3383,BUSSELTON JETTY             
009954,-33.8097,122.0844,MERIVALE FARM             
009957,-35.0367,116.9247,PEACEFUL BAY             
009958,-34.6625,117.8394,KARRIVALE              
009960,-33.2022,116.2764,YOURDAMUNG LAKE             
009961,-33.9306,120.1283,HOPETOUN NORTH             
009963,-33.6858,115.0153,GLENMORE              
009964,-34.5714,117.0106,ROCKY GULLY             
009965,-33.3567,115.6447,BUNBURY              
009966,-33.8578,116.6750,OLD CULICUP             
009967,-34.7772,117.6508,NARRIKUP WEST             
009968,-34.5683,116.3367,SHANNON              
009971,-33.7845,115.4072,ACTON PARK             
009976,-32.6453,115.8644,PINJARRA SOUTH             
009977,-32.5219,115.7119,MANDURAH              
009978,-33.7563,115.2096,JINDONG              
009979,-33.7622,121.9336,CORAMUP              
009980,-34.4211,115.8519,KARRI VALLEY RESORT            
009982,-33.3889,115.8507,HENTY BROOK             
009983,-33.9123,115.8999,STYLES TOWER             
009984,-33.7033,115.4002,VASSE HWY CB3            
009985,-34.8342,117.7919,LITTLE CHORKERUP             
009987,-33.6416,115.7033,PAYNEDALE ALERT             
009988,-33.6808,115.6242,HAPPY VALLEY             
009989,-33.6458,115.9553,THOMSON BROOK             
009990,-33.4777,115.7391,BOYANUP NORTH             
009991,-33.5711,115.8383,DONNYBROOK EAST             
009992,-33.5435,115.5509,CAPEL NORTH             
009994,-33.3608,116.1717,COLLIE EAST             
009997,-33.7647,115.8431,RAVENSCLIFFE ALERT             
009998,-34.9469,116.7222,NORTH WALPOLE             
009999,-34.9411,117.8158,ALBANY AIRPORT             
010000,-31.1683,117.0736,AMERY ACRES             
010002,-31.3667,117.9031,BAANDEE NORTH             
010004,-30.4492,117.8650,BEACON              
010006,-31.7269,118.1103,BELKA              
010007,-30.8081,117.8603,BENCUBBIN              
010009,-31.2744,116.5092,BOLGART              
010010,-30.9386,117.9642,BONNIE DOON             
010011,-30.4722,118.3819,BONNIE ROCK             
010012,-31.5258,117.4064,BOODJERAKINE              
010016,-31.8775,118.1500,BRUCE ROCK             
010017,-31.5547,117.5858,BUNGULLA NORTH             
010018,-30.5325,117.1739,BURAKIN              
010019,-31.3958,118.4808,BURRACOPPIN              
010021,-30.2008,117.9389,NORTH BEACON             
010023,-31.5003,116.9411,WARRADONG FARM             
010026,-30.0606,117.1417,GOODLANDS              
010030,-30.7767,118.1992,WATTONING              
010031,-31.3742,117.5861,YORKRAKINE TBRG             
010032,-30.9964,117.3953,COWCOWING              
010034,-31.7272,118.2931,FORT HILL             
010036,-31.7972,117.3614,YOUNDEGIN              
010037,-31.7264,117.7644,CUTTENING              
010039,-31.0072,117.2042,DOODARDING WELL             
010040,-31.6089,117.8775,DOODLAKINE              
010041,-31.6192,117.4372,DOONGIN PEAK             
010042,-31.1936,117.0311,DOWERIN              
010043,-31.7661,116.9167,CALJIE              
010044,-31.6231,117.5431,BUNGULLA              
010045,-31.0114,117.1336,EJANDING              
010047,-31.0467,118.1514,GUM PARK             
010052,-31.4453,117.2219,ALEPPO              
010053,-31.7233,118.4372,FRIARS WELL             
010055,-30.7997,117.6806,GABBIN              
010058,-31.2994,116.8269,GOOMALLING              
010060,-31.9889,118.5106,GRABALL              
010061,-31.1417,116.9558,HAPPY VALLEY             
010064,-31.2747,116.5075,BOLGART BIN             
010068,-29.5817,116.9644,WHITE WELLS             
010070,-30.3686,117.1133,KALANNIE              
010073,-31.6183,117.7217,KELLERBERRIN              
010075,-29.6061,117.4106,MOUNT GIBSON             
010076,-31.0597,116.7319,KONNONGORRING              
010077,-30.8250,117.4825,KOORDA              
010082,-31.1125,117.9186,KUNUNOPPIN              
010083,-31.3725,118.1961,THE PINES             
010084,-30.1056,117.3597,GLAMOFF              
010089,-31.3489,116.6500,LONG FOREST             
010091,-31.6322,117.0081,MECKERING              
010092,-31.4756,118.2789,MERREDIN              
010095,-31.5936,118.2347,MILLSTON              
010097,-30.6569,117.2625,MONINGARIN              
010102,-30.9156,118.2089,MUKINBUDIN              
010104,-31.4025,117.7239,NANYANINE              
010108,-31.3261,118.2464,NOKANING              
010111,-31.6508,116.6586,NORTHAM              
010112,-31.1842,118.1006,NUNGARIN              
010115,-31.7714,116.8647,QUELLINGTON              
010116,-31.5397,117.4781,QUONDONG              
010118,-31.9917,118.0264,BREAKELL              
010119,-31.7950,118.3947,KITLANE              
010120,-31.9092,117.0986,DOODENANNING              
010121,-31.6431,117.4872,TAMMIN              
010122,-31.8308,117.4875,TELENNING HILL             
010123,-31.9925,117.9325,THE GRANITES             
010124,-31.5178,118.1694,NANGEENAN              
010125,-31.5517,116.4703,TOODYAY              
010126,-31.1153,117.7942,TRAYNING              
010129,-31.5866,116.8862,MOUNT NODDY             
010132,-31.9209,116.8151,MOUNT HARDEY             
010133,-30.8256,117.3228,WALK WALKIN             
010134,-31.3119,116.5150,WATTENING              
010135,-30.4869,118.1258,WIALKI              
010136,-30.5892,118.1489,WIALKI SOUTH             
010137,-30.3294,118.0872,WIALKI NORTH             
010138,-31.8150,116.3413,WOOROLOO              
010140,-31.1806,117.3797,WYALKATCHEM              
010141,-30.2897,117.0108,XANTIPPE              
010143,-31.4150,117.2664,YGNATTERING              
010145,-31.3756,117.5853,YORKRAKINE              
010149,-31.3361,117.8164,CODG CODGEN             
010150,-31.6358,116.7969,GRASS VALLEY             
010151,-31.5317,118.0986,HINES HILL             
010152,-31.7500,116.6833,MURESK INSTITUTE             
010155,-30.7686,117.1361,CADOUX              
010156,-31.0906,116.4522,CALINGIRI              
010158,-30.4072,118.2797,BERIA              
010160,-31.4533,117.1194,QUELLA PARK             
010163,-31.7706,117.1433,JAROMA              
010165,-31.9408,116.9839,GREEN HILLS             
010192,-30.5539,118.2828,JOURERDINE              
010195,-29.2392,116.7122,KARARA              
010230,-31.6155,117.0618,WAEEL              
010238,-30.3092,117.4458,MOLLERIN NORTH             
010243,-31.4972,117.5894,FAIRFIELDS              
010244,-31.7469,116.4561,BAKERS HILL             
010245,-31.3042,116.9019,BERRING              
010250,-31.1350,116.9242,REDWING              
010251,-31.2867,118.0592,DANBERRIN              
010257,-31.5094,117.7681,SPRING VALLEY             
010260,-29.6981,118.0397,BIMBIJY              
010264,-30.1547,117.8214,KENANDRA              
010283,-31.9331,117.8356,SHACKLETON              
010286,-31.6219,117.2217,CUNDERDIN AIRFIELD             
010289,-31.7364,117.4150,GLENAVON              
010294,-31.5736,117.5097,COODERNUPPIN              
010295,-31.9067,117.2336,BALKULING NORTH             
010298,-31.5594,118.5819,KOONADGIN              
010304,-31.4850,116.5383,NUNILE              
010305,-30.7261,118.4219,DE-ERANNING              
010307,-31.7936,116.6278,QUADNEY              
010308,-31.5500,116.4867,TOODYAY EAST             
010310,-31.7718,116.3263,WERRIBEE              
010311,-31.8997,116.7650,YORK              
010502,-34.2553,118.2214,AMELUP              
010503,-32.0504,118.0684,ARDATH              
010504,-34.0811,117.5181,OAK PARK             
010505,-33.3392,117.0350,ARTHUR RIVER             
010506,-34.1467,117.3961,BENALLA              
010507,-32.1242,118.0222,BABAKIN              
010508,-33.6361,117.9278,BADGEBUP              
010510,-33.1642,116.7992,BAROOGA              
010511,-32.8022,117.5025,WICKEPIN SOUTH             
010513,-32.3869,118.2622,BENDERING              
010515,-32.1083,116.9247,BEVERLEY              
010518,-32.4006,118.6058,BOORALEE              
010519,-34.0717,118.2628,BORDEN              
010520,-33.6614,117.0539,BOSCABEL              
010524,-32.3728,117.0086,BROOKTON              
010525,-33.8441,117.6437,BROOMEHILL              
010527,-32.3686,117.5214,BULYEE              
010528,-33.2472,117.6614,BUNKIN              
010530,-33.9144,117.0994,CHAMINGUP              
010531,-33.7069,117.2411,CHERRY TREE             
010532,-33.9653,118.0675,CHIRELILLUP              
010534,-32.4825,117.5647,COLORADO              
010536,-32.3292,117.8733,CORRIGIN              
010537,-34.2958,117.5533,CRANBROOK              
010538,-32.8200,117.1775,CUBALLING              
010539,-34.1792,117.6428,MILYUNUP              
010541,-33.8594,118.8158,NYERILUP              
010542,-33.3369,116.7428,DARKAN              
010543,-34.0414,117.7428,DARTNALL              
010544,-33.3956,117.0944,DELLYANINE              
010546,-33.3139,117.7422,DUMBLEYUNG              
010547,-33.5167,116.8014,DURANILLIN              
010550,-33.2658,118.4861,EDENHOLME              
010556,-32.4814,116.8097,COONDEE              
010558,-33.9372,118.0075,GNOWANGERUP              
